Data from FLMS001882_14-09-07-142.txt Node
186.029	-38.56
186.5	-38.56
186.971	-38.56
187.442	-108.61
187.913	-74.72
188.384	-160.59
188.855	-97.31
189.326	-61.16
189.797	-81.5
190.267	-61.16
190.738	-58.9
191.209	-86.01
191.679	-40.82
192.15	22.46
192.62	45.06
193.091	24.72
193.561	87.99
194.031	78.95
194.501	106.07
194.972	180.64
195.442	101.55
195.912	110.59
196.382	219.06
196.852	182.9
197.322	194.2
197.792	153.53
198.262	230.36
198.731	198.72
199.201	203.24
199.671	219.06
200.14	284.6
200.61	295.9
201.079	280.08
201.549	318.49
202.018	334.31
202.488	313.97
202.957	255.22
203.426	302.68
203.895	302.68
204.365	334.31
204.834	295.9
205.303	298.16
205.772	291.38
206.241	345.61
206.71	293.64
207.178	277.82
207.647	298.16
208.116	248.44
208.585	298.16
209.053	354.65
209.522	318.49
209.99	262
210.459	318.49
210.927	275.56
211.396	329.79
211.864	280.08
212.332	280.08
212.801	225.84
213.269	286.86
213.737	273.3
214.205	284.6
214.673	266.52
215.141	347.87
215.609	300.42
216.077	302.68
216.544	282.34
217.012	345.61
217.48	327.53
217.948	284.6
218.415	250.7
218.883	289.12
219.35	275.56
219.818	252.96
220.285	295.9
220.752	295.9
221.22	225.84
221.687	255.22
222.154	275.56
222.621	200.98
223.088	264.26
223.555	334.31
224.022	338.83
224.489	345.61
224.956	302.68
225.423	243.92
225.89	271.04
226.356	196.46
226.823	252.96
227.29	259.74
227.756	280.08
228.223	216.8
228.689	255.22
229.156	329.79
229.622	304.94
230.088	271.04
230.554	298.16
231.021	338.83
231.487	286.86
231.953	345.61
232.419	239.4
232.885	329.79
233.351	268.78
233.817	300.42
234.282	343.35
234.748	259.74
235.214	300.42
235.68	327.53
236.145	230.36
236.611	284.6
237.076	304.94
237.542	316.23
238.007	325.27
238.473	286.86
238.938	255.22
239.403	273.3
239.868	216.8
240.333	284.6
240.799	291.38
241.264	311.71
241.729	325.27
242.193	248.44
242.658	313.97
243.123	239.4
243.588	309.46
244.053	307.2
244.517	291.38
244.982	259.74
245.447	313.97
245.911	302.68
246.376	275.56
246.84	307.2
247.304	336.57
247.769	300.42
248.233	282.34
248.697	268.78
249.161	257.48
249.625	302.68
250.089	370.47
250.553	361.43
251.017	277.82
251.481	318.49
251.945	345.61
252.409	289.12
252.873	239.4
253.336	300.42
253.8	298.16
254.263	307.2
254.727	316.23
255.19	282.34
255.654	343.35
256.117	361.43
256.58	365.95
257.044	316.23
257.507	280.08
257.97	316.23
258.433	311.71
258.896	327.53
259.359	343.35
259.822	316.23
260.285	307.2
260.748	327.53
261.211	302.68
261.673	347.87
262.136	248.44
262.599	298.16
263.061	316.23
263.524	277.82
263.986	277.82
264.449	246.18
264.911	311.71
265.373	320.75
265.836	359.17
266.298	259.74
266.76	307.2
267.222	286.86
267.684	295.9
268.146	237.14
268.608	318.49
269.07	284.6
269.532	350.13
269.994	282.34
270.455	365.95
270.917	311.71
271.379	354.65
271.84	273.3
272.302	307.2
272.763	300.42
273.225	327.53
273.686	320.75
274.147	361.43
274.608	338.83
275.07	275.56
275.531	338.83
275.992	318.49
276.453	384.03
276.914	291.38
277.375	323.01
277.836	350.13
278.297	329.79
278.757	300.42
279.218	257.48
279.679	300.42
280.139	295.9
280.6	323.01
281.06	311.71
281.521	323.01
281.981	307.2
282.442	300.42
282.902	359.17
283.362	323.01
283.822	309.46
284.283	311.71
284.743	298.16
285.203	286.86
285.663	300.42
286.123	370.47
286.582	422.45
287.042	343.35
287.502	345.61
287.962	293.64
288.421	298.16
288.881	255.22
289.341	338.83
289.8	289.12
290.26	318.49
290.719	293.64
291.178	334.31
291.638	368.21
292.097	334.31
292.556	379.51
293.015	377.25
293.474	406.63
293.933	359.17
294.392	501.54
294.851	641.65
295.31	860.85
295.769	1084.58
296.228	1281.18
296.686	1326.38
297.145	1206.61
297.604	1089.1
298.062	1125.25
298.521	901.53
298.979	729.78
299.437	476.68
299.896	467.64
300.354	368.21
300.812	377.25
301.271	359.17
301.729	273.3
302.187	318.49
302.645	449.56
303.103	386.29
303.561	368.21
304.018	451.82
304.476	465.38
304.934	449.56
305.392	426.97
305.849	472.16
306.307	515.1
306.764	526.4
307.222	553.52
307.679	628.09
308.137	619.05
308.594	718.48
309.051	845.03
309.509	1116.21
309.966	1552.36
310.423	2284.54
310.88	2890.18
311.337	3712.76
